"text","hashtags","sentiment"
"listen world stop importing china china exporting corona along chinese products learn art war china","['ChineseVirus', 'WuhanVirus']","0"
"millions ","[]","0"
"bye bye corona sincerely 2pm","[]","0.5"
"ok next 100 years victor","[]","0.25"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"absolutely shocking took barbaric decision ","[]","-1"
"thats enough arent robot thats infected corona","['احنا_مش_عارفين_نذاكر_اونلاين']","0"
"n t regrets","[]","0.05"
"great however 2200 cr lying account pm relief fund use first ","[]","0.30833333333333335"
"nice know kim honan abc news finds mygovindia corona helpdesk whatsapp user friendly australian govt covid19 whatsapp chatbot hope save many lives authentic news expert information official updates mythbusters","[]","0.3666666666666667"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"going disgrace ","[]","0"
"recent days request medical protective wear across risen due spread covid 19 want help providing connection need supply protective wear especially face masks","['masks', 'Europe']","-0.041666666666666664"
"sorry bout idiot","[]","-0.65"
"done airport shoot us kill us gang rich brats humiliation poor ","[]","-0.012500000000000011"
"whole world falling apart due epidemic disease corona specially higher risk age 60 still unfortunately elderly sant shri asharamji bapu 84yrs prison n also bogus case ","[]","0.10833333333333334"
"chwtiy cm delhi played politics even time amp threw migrants risk throwing delhi amp cm like full control working steadfastedly odds","['ArvindKejriwal']","0"
"baba giveaway nau need corona allowance","[]","0"
"china exporting faulty thermometers amp masks wasnt enough man rubbing new masks feet pass possibility infection target countries still sure dont want call ","[]","0.06818181818181818"
"bye bye corona sincerely 2pm","[]","0.5"
"stray bullet allegedly fired men nigeria customs service ogun state command 1 pursuing rice smugglers killed pupil good see things dont change corona corona","[]","-0.1"
"erode 24 corona positives guys stay safe","['Valimai']","0.5"
"ive never wants corona life right","[]","0.22857142857142856"
"man really","[]","0.2"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"spray returning vips nris corporate executives airports like ok migrant labour remember coronavirus brought india poor international travellers spread didnt self isolate quarantine ","[]","0.25"
"scam alert beware anyone making contact messages like listed corona scam true caller always verify information responding clicking links ","[]","0.35"
"fantastic clip highlighting important message demonstrating every organisation adapt current circumstances ","['TogetherInIsolation', 'StaySafe']","0.26666666666666666"
"everyone need bit hope grandad 82 arriving back home beating corona virus done like true trooper nice back","[]","0"
"cows get respect concern india modi yogi government kiiling migrant laborers chemical solution ","['Corona']","0.5"
"after effects corona virus hits us man made disaster absolute incompetence ","['LockdownWithoutPlan']","0"
"attempts disturbing peace disrupting efforts corona pandemic must called name shame required help brother","[]","-0.625"
"despite ongoing battle coronavirus still nitrile gloves coveralls stock get touch seeking either would happy supply price gouging ","['PPE', 'corona', 'safety', 'coveralls', 'gloves']","0.8"
"bye bye corona sincerely 2pm","[]","0.5"
"thoughts important looks like italy may inflating corona numbers ","[]","0.4"
"_nighat police fighting keep people stay home doctors fighting corona virus remove country ","[]","0"
"r u trying kill corona humans migrant labourers families forced take bath chemical solution upon entry bareilly ","[]","-0.30000000000000004"
"china exporting faulty thermometers amp masks wasnt enough man rubbing new masks feet pass possibility infection target countries still sure dont want call ","[]","0.06818181818181818"
"cost govt bear per corona test new kits close 1800 2000 limited number woke elite people like kanika kapoor tested fourth time 15 days cant believe corona ","[]","0.032467532467532464"
"young rebel star contributes 50 lakhs towards tfi s help poor film workers grand total contribution towards relief efforts 4 5 cr hatsoff ","['Prabhas', 'CCC', 'CoronaCrisisCharity']","-0.15000000000000002"
"stand solidarity people worldwide corona virus pandemic stay home save lives","['Coronakindness']","0"
"people traveled abroad use scared villagers come home villagers scared corona virus","[]","0"
"ironic state central govt issuing guidelines difficult officials understand","['GoCoronaCoronaGo']","-0.09999999999999999"
" s much possible face internet shutdowns fake news amp rumours spreading causing panic take care everyone amp n t get worried","['Corona', 'Coronavirustruth', 'CoronaAlert', 'CoronaUpdate', 'Covid_19', 'COVID19']","-0.3125"
"whatever help bihar fight corona cm appealed 4 donations take challenge donate amp ask others also s least ","[]","0"
"dynamic leadership sh amp young iconic leadership ji dedicated volunteers leaving stone unturned helping needy fight corona country together win corona ","[]","0.19999999999999998"
" holyshit m tired corona take life walls upload vienneta de fak need survive shit ","[]","-0.30000000000000004"
" prevent corona catastrophe also external borders sign petition via","['LeaveNoOneBehind']","0"
"regard jagan mohan reddy government much better job kcr government andhra pradesh ","[]","0.5"
" ve contains background people delhi travel background amp 2 islamic preachers thailand everyone got positive set people facilitated amp quarantine next 14 days 100 lockdown amp self quarantine needed","['Corona', 'IRTT', 'Erode']","0.07575757575757576"
"1 rampur guy calls corona helpline asks samosas 2 repeatedly despite warnings 3 doesnt stop 4 arre samosa bhejo bhai 5 rampur dm gets samosas delivered guy 6 also orders clean drain punishment cc ","[]","0"
"bye bye corona sincerely 2pm","[]","0.5"
"wage subsidy great news communities must demand subsidy funded by taxation slashed services layoffs public servants privatisation must defend systems serving us time corona lives depend ","[]","0.8"
"corona crisis well remember theres something infinitely worse amp destructive hanging us threat planet lock disease work together whats necessary save coming disaster ","[]","-0.16666666666666666"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"request pm declare media medical emergency which channel telecast debate corona r creating panic channel give data suspect cases casualties govt representative give data corona","[]","0"
"question corona virus people ready health problems immune system problems danger government shut people might hear start questioning corona virus uk turning police state making conspiracy theories","[]","0.2"
"funerals time covid19 even dying cause lonely affairs reports priest flowers relatives quiet farewells dead shut mumbai shared indianexpress ios app ","[]","-0.11249999999999999"
"today hungary new law gives extraordinary emergency powers government tackle corona n t clear cut off date ","[]","0.23484848484848483"
"corona virus extremely serious threat people economy sense government taking threat seriously timely action critical ","[]","-0.3333333333333333"
"message stays","['coronalockdownuk', 'CoronaOutbreak', 'Corona', 'CoronaIreland']","0"
"sport quarantine time","['Corona']","0"
"discipline everywhere win war","['Grocery', 'Chemist', 'Banks', 'Corona', 'HelpUsToHelpYou']","0.8"
"dangerous pr team kuch sharam hai ki nhi bhssdk nepal earthquake 40cr kerala flood 12cr corona crisis 37 5cr shame","[]","-0.04999999999999999"
"unbelievable chemical sprayed poor people bareilly procedure medical guideline ritual bath videographed cops ","[]","-0.325"
"spirit needed world ","[]","0.625"
"everyone nhs corona thank sacrifice everyone nhs pay cut jobs outsourced conditions worsened afterwards thank sacrifice","[]","0"
"sir today whole world accepted staying quarantine way safeguard corona virus virus proved fatal old aged people need time bcoz 84 years old","[]","0.1"
"excited corona messes cry long time ","[]","0.155"
"awaited hazmat suit according govt arrives corona hub r i p healthcare providers","[]","0.5"
"crucial situation appreciate organizations balochistan amp volunteer forces working aware locals preventions corona virus amp serving camps prospect together win ailment 1 2","[]","0.125"
"lest midst corona forget shamelessly slimy characters governing us di","[]","0"
"heartiest greetings as facing threat corona lets resolute warriors amp defeat disease staying inside s also day thank frontline warriors doctors amp healthcare workers together overcome crisis ","['RajasthanDay']","0"
"less chances older people commit crime released parole government make arrangements release 60 years age corona outbreak","[]","0"
"govt many states decided release thousands prisoners parole reduce congestion jails view corona menace elderly people prone infections demand ","[]","0.5"
"bye bye corona sincerely 2pm","[]","0.5"
"corona killer mask available ","[]","0.4"
"choose criticize know members corona virus task force working long hours best american people want succeed grateful leadership ","[]","0"
"senior advisor supreme leader iran ali akbar velayati recovered corona virus going back work soon ","[]","0"
"hiding corona like","[]","0"
"treatment corona virus 1st need improve immunity power patient ca n t expect modern medicine bt lot immunoboosters ayurveda like chayavanprash highly rich vit c amruta rasayana amp 9e5 health dink","[]","0.2875"
"china exporting faulty thermometers amp masks wasnt enough man rubbing new masks feet pass possibility infection target countries still sure dont want call ","[]","0.06818181818181818"
"earth sure n t done airports coronavirus came quarantine centres ","[]","0.5"
"corona flow lil mitch","[]","0"
"must invest property keep money bank according economic statistics banks get bankrupt see corona virus","[]","0.35"
"chiwenga isolation came china zanu retards kill us pray god wont make corona","[]","-0.9"
"80 crore families population around 30 crores","[]","0"
"govt many states decided release thousands prisoners parole reduce congestion jails view corona menace elderly people prone infections demand ","[]","0.5"
"research shows cum serves antibiotic corona virus making sure get nutted twice day ","[]","0.5"
"true devotion always remain happy healthy dangerous disease cured true devotion even corona virus cancer sins cut true devotion true worship saint rampalji maharaj","['Benefits_Of_Satsang']","0.27999999999999997"
"miss universe","[]","0"
"bye bye corona sincerely 2pm","[]","0.5"
"updated 27 3 20 list funding solutions tackle corona virus outbreak initiatives appearing rapidly short deadlines quick check 19uk","[]","0"
"directors sara preparing treat boxes take team working hard icu respiratory units thank","[]","-0.2916666666666667"
"yogi children lessor god barbarism yogi government disgusting people need quarantine amp treatment infected","[]","-1"
"bahraini government launched app uses location data notify youve come proximity active corona case also tracks movement quarantined people detect theyve broken quarantine bahrain youre amazing sweetie","[]","0"
"presently serving corp member state say corona virus visits state doubt controlled masses oblivious happening everyone moving confidently govt doin nothing","['katsina']","0.25"
"dear upites lucky survived two mega disasters last 3 4 months 1st caa nrc drama riots corona virus lucky cz u cm like yogi ","[]","0.21666666666666667"
"3 alcohol another major contributor india s death toll 2 60 000 deaths per year yet public conscience quite laughable compared corona panic disparity ","[]","-0.109375"
"1 kill coronavirus infection 2 may may disinfect skin washing hands soap 3 demeaning humans public health devoid ethics ","[]","0"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"nigerian identified bassey offiong died coronavirus united states saturday march 28 25 year old student western michigan university detroit ","[]","0"
"sick guy travelled way kerala afghanistan attack gurdwara kill sikhs kabul time entire world meltdown mode fighting common enemy corona exactly wrong psychos ","[]","-0.7142857142857143"
"poland ruling nationalist party using corona crisis undermine rule law polish constitution europe stay silent dangerous attack democracy solidarity everyone poland standing ","[]","0"
"bye bye corona sincerely 2pm","[]","0.5"
"deeper study needed understand islamic clerics imported jamaat countries like thailand indonesia kyrgyzstan language preach tamizh muslims ","[]","0"
"corona exposing everything weak public infrastructure poor leadership selfishness people stupid religious leaders systemic poverty everyones underwear outside ","[]","-0.315"
"doctor told thats way highly objectionable","[]","0.16"
"whats easiest way raise money corona virus last time hard manage people donated go fund wont allow offer nudes exchange im trying figure run new campaign send help suggestions","[]","-0.14583333333333334"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"133 days counting free u see hear foreign local press even u reading care abt negative news ","['SierraLeone', 'Corona']","0.09166666666666667"
"_om_tomar agreed today whole world accepted staying quarantine way safeguard corona virus virus proved fatal old aged people need time bcoz 84 years old","[]","0.1"
"62 year old arthritis patient stuck inside fake charges get keeping jail happy mother going war corona even read post dear brother ","[]","-0.2"
"renowned charity saylani welfare trust receives international donations denies food hindu christian labourers pakistans karachi says food muslims even corona discrimination minorities continues pakistan ","[]","0"
" holyshit m tired corona take life walls upload vienneta de fak need survive shit ","[]","-0.30000000000000004"
"due corona virus attack india sant shri asharamji bapu 84 yrs old corona infection highest among aged people 60 yrs ","['ReleaseAsharamjiBapuOnParole']","0.09375"
"facts overlooked sant shri asharamji bapu case 1 call details girl speaking someone time said incident 2 fir register torn 3 fax yog vedant sewa samiti demanding ransom amount amidst corona fear want","[]","0"
"bet anti vaxxers real quiet corona vaccine comes","[]","0"
"much celebrities get paid fake say got corona ","[]","-0.15"
"bye bye corona sincerely 2pm","[]","0.5"
"corona virus k1 1ng racist grandparents think liberal hoax","[]","0"
"course focusing instrumentalization pointless view morally justified policy needs corona boost pass bad bad good good mean beware bad guys taking advantage caos ethics ","[]","-0.10781249999999994"
"bye bye corona sincerely 2pm","[]","0.5"
"r u trying kill corona humans migrant labourers families forced take bath chemical solution upon entry bareilly ","[]","-0.30000000000000004"
"sir agreed due corona case n t proof amp totally fake case","['ReleaseAsharamjiBapuOnParole']","-0.3125"
"lets appreciate services police amp doctors fight virus plz stay home slow spread virus amp overburden healthcare amp law enforcement systems ","['Corona']","-0.30000000000000004"
"im ready admit overwhelmed corona virus content","[]","0.2"
"country people please make una use hand sanitizer avoid crowded areas corona virus real","['Covid19Out']","0.2"
"r u trying kill corona humans migrant labourers families forced take bath chemical solution upon entry bareilly ","[]","-0.30000000000000004"
"1 rampur guy calls corona helpline asks samosas 2 repeatedly despite warnings 3 doesnt stop 4 arre samosa bhejo bhai 5 rampur dm gets samosas delivered guy 6 also orders clean drain punishment cc ","[]","0"
"spraying migrant labourers disinfectants animals spray disinfectant passengers airlifted various countries fucking morality","[]","0"
"hi tried number closed due corona crisis could actually get worse referring number closed ","[]","-0.145"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"goose bumps rewind 2007 world cup t20 india vs paki final joginder sharma bowled last death scooped shot air give india famous win corona warrior haryana cop super duper","[]","0"
"indian government decided anyone already prison 6 years released seeing corona virus sant shree asharamji bapu released ","[]","0"
"ways corona spread strange single person got infected kanika kapoor 25 people coming contact late mr ragi tested corona positive ","[]","-0.007142857142857145"
"coronas first death among doctors professor medical analysis port said","[]","0.125"
"classrooms temporary home saurabh sonakshi saurabh aloo sabzi lunch sarvodaya vidyalaya gazipur stories hoping india wins battle corona amp go back schools soon ","[]","0"
"dear journalist chemical solution scary except journalists probably failed science class 3 everything chemical including pure water tell us chemical ","[]","-0.125"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"way forward nationalize economy introduce digital dollar backed real economy introduce universal income s china s world corona scapegoat ","['Crypto', 'ai', 'Robots', 'blockchain', 'usa', 'china']","0.05"
"bye bye corona sincerely 2pm","[]","0.5"
"bye bye corona sincerely 2pm","[]","0.5"
"bye bye corona sincerely 2pm","[]","0.5"
"6th day lockdown 15 come appeal doctors nursing officers aiims we stayed work stay home us together defeat corona ","[]","0.5"
"educated cm kejriwal forced labourers move delhi corona epidemic sanghi cm yogi welcomed everyone quarantined 14 days avoid spreading rt proud sanghi ","[]","-0.30000000000000004"
"poi sai abdullash sahib gaddi says modi pm jindgi modi asked amrit isro scientist live like stars universe guru gaddi start punishment modi s life making joke 60 poor family india never happened modi must have corona joke","[]","-0.08787878787878789"
"dear sir big fan u sir due corona support decision shop close money survive life dad mom wife 2 son 3 month son 3 year son pls help sir family heart money","[]","-0.0625"
"god black people think white virus like people thought aids homosexual diseases ","['corona']","-0.08333333333333333"
"corona survivor shreds michigan gov ","[]","0"
"inhumanity criminal ","[]","-0.4"
"6 time need concerted effort ever socially distance establish new behaviours operate lesser risk post corona world ","[]","0.22323232323232323"
"updated iran officials lie people die","['CoronaVirus']","0"
"imprisoned 6 years despite innocent tv personalities like imam bukhari salman khan tarun tejpal many got bail 85 year old hindu saint released even danger corona high elderly people ","['ReleaseAsharamjiBapuOnParole']","0.5"
"right cue first coronavirus racism experience going walk bloke yells hard stay 1 5m away lot taking feel like ive baptised post corona australia ","[]","0.10218253968253967"
"owie hope re okay would ironic trying catch corona bottle ","[]","0.4125"
"decision time corona 1 supply fod hungry urban areas last 2 months 2 total lock day night curfew except medics security enforce 3 very urgent procurement required medical medical eqipments","[]","0.049206349206349205"
"world best medevac covid patient germany activates flying icu plane airbus a310 medevac fly corona patients italy hospitals germany plane capacity 44 beds 16 high intensive care patients 25 medical staff ","[]","0.9"
"dear donkeys family must definition least 2 people makes 80 crore families 160 crore people population india so unless hyper efficiency aditya singh bisht supplying free ration many china youre idiots","[]","-0.3"
"85yrs old saint devoted entire life service hinduism awarded life sentence even denied bail 6yrs considering age services view corona outbreak ","[]","0.05"
"cancel shit man wedding wasnt meant wasnt meant ","[]","-0.2"
"case sant shri asaram bapu ji fake one proofs found corona outbreak made social distancing mandatory could bapuji kept behind bars situation ","[]","-0.5"
"sir good announcement many state government decided release prisoners seeing terrible disease like corona release sant shri asharamji bapu parole ","[]","0.705"
"state governments better job preventing spread n t get backing central government s going difficult tn cm written 2 letters seeking funds word central government yet ","['Corona']","0.5"
"proof need know establishment india s anti modern anti science establishment ","[]","0.39999999999999997"
"corona made life zero bta lull day starts developing symptoms like fever cough tiredness fatigue rest day treating steam warm water honey gargle sanitizing laptop mobile door handles bed etc ","[]","0"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"low iq media resorting sensationalism create panic chemical solution disinfectant spray measure used widely across world prevent reduce imported cases hope takes action journalist ","[]","0"
"prizes guessing n t done airports disinfect brought india","['Covid_19']","0"
"bye bye corona sincerely 2pm","[]","0.5"
"quarantine till corona goes","[]","0"
"dangerous pr team kuch sharam hai ki nhi bhssdk nepal earthquake 40cr kerala flood 12cr corona crisis 37 5cr shame","[]","-0.04999999999999999"
"idiot sense lakhs drunkards hospitals get letter doctors spread infection push doctors overwhelmed corona cases deal drunks according fake media commie awesome right mass murderer kejri ","[]","-0.0028571428571428693"
"fun fact beginning march 2019 end february 2020 average number burglaries recorded cheshire police warrington borough council area alone 75 per month ","[]","0.075"
"1 rampur guy calls corona helpline asks samosas 2 repeatedly despite warnings 3 doesnt stop 4 arre samosa bhejo bhai 5 rampur dm gets samosas delivered guy 6 also orders clean drain punishment cc ","[]","0"
"sorry n t mention earlier free corona virus","[]","-0.033333333333333326"
"sun tv vidumurai sorry corona kondattam tomorrow morning starring many ","[]","0.16666666666666666"
"absolutely right sir sant shri asharamji bapu 84 years old corona virus proved dangerous old aged people rajasthan state govt immediately stay quarantine save corona virus","[]","-0.028571428571428574"
"people around kanika drinking alcohol","[]","0"
"public restrict homes amp pray almighty allah corona pandemic come end world importantly rumors believed announcements orders govt agencies completely followed","[]","0"
"shekhar gupta s theprint claims govt may extend lockdown prasar bharati terms fake news","[]","-0.5"
"eve trump producer texted we media blood hands treated like criminal n t amp like legit candidate n t s happening w corona wh pressers re legit blood wo n t wash ","[]","-0.4"
"bet anti vaxxers real quiet corona vaccine comes","[]","0"
"ok going crazy police defense force give rights away abuse us keep us safe corona ","[]","-0.04999999999999999"
"death rate italian region lombardy keeps increasing 15 5 means 1 6 5 people tested positive corona virus died ","[]","0"
"chwtiy cm delhi played politics even time amp threw migrants risk throwing delhi amp cm like full control working steadfastedly odds","['ArvindKejriwal']","0"
"choose criticize know members corona virus task force working long hours best american people want succeed grateful leadership ","[]","0"
"1 rampur guy calls corona helpline asks samosas 2 repeatedly despite warnings 3 doesnt stop 4 arre samosa bhejo bhai 5 rampur dm gets samosas delivered guy 6 also orders clean drain punishment cc ","[]","0"
"patanjali lot nation n corona pandemic patanjali always took stand helping nation n t ask much money unilever nestle donated answer none ","[]","0"
"past two months almost 4000 fraud portals related corona virus created across globe cyber criminals mafia organisations","[]","-0.125"
"_2023 corona maybe","[]","0"
"bye bye corona sincerely 2pm","[]","0.5"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"thank still wait purchasing stuff thanks corona m money atm","[]","0.2"
"small baby teaches protect ourself villian corona bangalore","['TV9Kannada']","-0.25"
"small baby requesting pm remove corona","['TV9Kannada']","-0.25"
"prizes guessing n t done airports disinfect brought india","['Covid_19']","0"
"inhumanity criminal ","[]","-0.4"
"couple days distributing 10 008 litres oil 2000 kg sugar 1800 kg dal bhiwandi one ca n t afford make sure mere bhiwandi mein koi bhookha na sooye ","['FightAgainstHunger', 'Corona']","0"
"morality crisis","[]","0"
"shes asking questions shes asking x number deaths corona worth 3 3 million americans unemployed rising xx deaths things doesnt valid question ","[]","0.0875"
"lol corona dont miss end","['MindBlockuu', 'HandWashuu']","0.8"
" s cure corona ","[]","0"
"humanity crippled times nitish kumar playing part making provisions biharis stuck cities ","['NitishMustQuit', 'Corona', 'NitishMustQuit']","-0.125"
"meanwhile somewhere china theyre celebrating usa reporting 100k cases wonder produces collective evil country ","['Corona', 'COVID2019']","0"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"_96kenya drop distance bebecool ft stars","['corona']","0"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
" corona non jews goyims laugh s nauseating ","['COVID']","0.15"
"fight corona jeetega india accurate body temprature camera look go aapke body ka temprature ye batayega bus second sparsh body temprature camera","[]","0.4000000000000001"
"erode 24 corona positives guys stay safe","['Valimai']","0.5"
"dangerous pr team kuch sharam hai ki nhi bhssdk nepal earthquake 40cr kerala flood 12cr corona crisis 37 5cr shame","[]","-0.04999999999999999"
"depressing view","[]","-0.3"
"hollywood everyone voluntary quarantine city locked cant go shopping go dining partying sit home w harry amp archie im taking odds long lasts push amp hes told","[]","-0.06851851851851853"
"even pastors waiting corona virus clear continue healing sick ","['Day4', 'lockdown']","-0.30714285714285716"
" ve bene rage typing days everyday govt something dehumanizing something even farther well thought public health measure tackle covid india fuck ","[]","0.15"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"news it think didnt bcs corona","[]","0"
"indian government decided anyone already prison 6 years released seeing corona virus sant shree asharamji bapu released ","[]","0"
"contributes 50 lakhs total contribution 4 5 cr fight aganist darling reason","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0"
" hey guys green colour hope let s hope corona soon happy sankt patricks day los angeles kiss texas patti ","[]","0.30000000000000004"
"bye bye corona sincerely 2pm","[]","0.5"
"bet anti vaxxers real quiet corona vaccine comes","[]","0"
"bye bye corona sincerely 2pm","[]","0.5"
"note government deemed off licences selling alcohol essential retailers one could easily argue heat burn vaping effective harm reduction products classed essential items ","[]","0.2583333333333333"
"prizes guessing n t done airports disinfect brought india","['Covid_19']","0"
"n t regrets","[]","0.05"
" social distancing advice re hearing right n t simple behind bars crowding issues ventilation issues security issues especially senior citizens higher risk getting infected ","[]","-0.02023809523809525"
"corona virus claimed many lives god kept u n ur family alive tell god something","[]","0.3"
"corona exposing everything weak public infrastructure poor leadership selfishness people stupid religious leaders systemic poverty everyones underwear outside ","[]","-0.315"
" holyshit m tired corona take life walls upload vienneta de fak need survive shit ","[]","-0.30000000000000004"
"foret corona period m talking policies s setting since became president outsider seem selfish good america s putting country first others","[]","0.15"
"morality crisis","[]","0"
"less chances older people commit crime released parole government make arrangements release 60 years age corona outbreak","[]","0"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"nurses doctors paramedic staff treating virus patients life risk still treating patients deadly disease corona virus must appreciate please kindly drop word prayer health workers world","['Corona']","0"
"corona re gon na stay another month america eat shorts c eat shorts c bought another month ooh m crushed c bought one got rest 2020 ","[]","0"
"r u trying kill corona humans migrant labourers families forced take bath chemical solution upon entry bareilly ","[]","-0.30000000000000004"
"barbaric amid chinese virus outbreak hindus denied food supplies karachi pakistan food basic thing survive action pak eliminate minorities corona pandemic allah watching","[]","0"
"please apply atleast 6 days complete curfew 1 day relieve week able stop corona spreading maharashtra ","[]","0.3"
"young rebel star donates 50lakhs total 4 5crs","['Prabhas', 'CCC', 'corona']","0.05"
"weepy man records bodies placed back refrigerated truck brooklyn president united states tweeting ratings corona virus pressers ","[]","0"
"shutdown murree brewery allowing make hand sanitizers help fight corona virus pakistan ","[]","0"
"world see new labels numbering years bc corona ad disinfection","['Covid_19']","0.13636363636363635"
"facts overlooked sant shri asharamji bapu case 1 call details girl speaking someone time said incident 2 fir register torn 3 fax yog vedant sewa samiti demanding ransom amount amidst corona fear want","[]","0"
"spray chemical solution people airlifted foreign countries brought india ","[]","-0.125"
"acha hai abhi na dare tho corona ke sakraman se khud bhi marege aur ki jindagi khatrr mein dalege stay home stay safe news channel stop showing negative news could said puducherry family said shows awareness dur corona doesnt trp ","[]","0.1"
" what left virus kill morally corrupt nation 2020 ","['Covid_19', 'CoronaUpdates']","-0.25"
"sir today whole world accepted staying quarantine way safeguard corona virus virus proved fatal old aged people need time bcoz 84 years old","[]","0.1"
"staring account seconds confirm really acc fanacc","[]","0.19999999999999998"
"spraying migrant labourers disinfectants animals spray disinfectant passengers airlifted various countries fucking morality","[]","0"
"drar corona praying parents get virus soon","[]","0"
"corona virus continues wreak havoc supreme court directed serving sentences 7 years released even elders released ","[]","0"
"know april fools day wednesday could please refrain corona virus pranks misinformation likes","[]","0"
"swift action listening people e governance model continued beyond corona ","['Imagine']","0.3"
"inhumanity criminal ","[]","-0.4"
"men ps kotwali feeding hundreds homeless past 2 days simultaneously try make aware threat ","[]","-0.25"
"n t regrets","[]","0.05"
"spraying migrant labourers disinfectants animals spray disinfectant passengers airlifted various countries fucking morality","[]","0"
"seems like worthwhile project could emulated elsewhere getting feedback people self isolating home help fine tune responses epidemic ","[]","0.5"
"ima delete one cus cant see corona virus tiddies","[]","0"
"rumour spreading around aguda surulere saying someone tested positive corona virus everyone living fear hope nt true oooo","[]","0.22727272727272727"
"n t igi airport ","[]","0"
"working corona opd today special protective gear provided basins wash hands periodically hope one sneezes face ","[]","-0.08928571428571429"
"thats love guys","[]","0.5"
"corona wow rus ","[]","0"
"meanwhile somewhere china theyre celebrating usa reporting 100k cases wonder produces collective evil country ","['Corona', 'COVID2019']","0"
"corona re gon na stay another month america eat shorts c eat shorts c bought another month ooh m crushed c bought one got rest 2020 ","[]","0"
"_warehouse criminals getting parole jail since 7 years due corona concern innocent sant still jail since 6 years even 84 years old s high time","['ReleaseAsharamjiBapuOnParole']","0.1335714285714286"
"dangerous pr team kuch sharam hai ki nhi bhssdk nepal earthquake 40cr kerala flood 12cr corona crisis 37 5cr shame","[]","-0.04999999999999999"
"bought uv sanitizer gift amp love proceeds go corona relief funds via","[]","0.625"
"one de3 time finish corona gone oo today","[]","0"
"magssi balochistan outside secondly never shikaar fish markhors ibex uryaal thirdly jhal magssi tour naseerabad division tour see corona preparations visit districts ","[]","0"
"spraying migrant labourers disinfectants animals spray disinfectant passengers airlifted various countries fucking morality","[]","0"
"corona shit needs chill m tryna thrown wall choked rn","[]","-0.2"
"top corona subjected makeshift outdoor hospital documented anemic sitting cold painful take outwear get outdoor x ray healthcare system ","[]","-0.04999999999999999"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"begun ","[]","0"
"right cue first coronavirus racism experience going walk bloke yells hard stay 1 5m away lot taking feel like ive baptised post corona australia ","[]","0.10218253968253967"
"thousands infected n t plan around corona virus carriers symptomatic s logical anyone knows pass virus always wash clothes wash hands take shoes may step someones spit sneeze ","[]","-0.125"
"indian government decided anyone already prison 6 years released seeing corona virus sant shree asharamji bapu released ","[]","0"
"abuti n t soldiers side amabutho insizwa zangempela anyways re welcome side","[]","0.8"
"delhi govt streamlines medical facilities medical teams quarantine facilities hospitals run 2 shifts shift 1 8 6 pm shift 2 6 pm 8 shift 14 days followed 14 days break docs nurses provided accommodation","['Corona']","0"
"psa hi s almost april 1st aka april fools day please reminded using tested positive covid 19 coronavirus corona good prank considerate use prank joke thank ","[]","0.22727272727272727"
"everyday govt comes new ways dehumanise poor marginalised shame ","[]","-0.1878787878787879"
"thats brilliant fifty ","['IndiaFightsCorona']","1"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
